순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
167,이어령의 마지막 수업 :큰글자책 ,김지수 지음,열림원,2022,,9.79117E+12,3100,199.1,358
167,불변의 법칙 :절대 변하지 않는 것들에 대한 23가지 이야기 ,지은이: 모건 하우절 ;옮긴이: 이수경,서삼독,2024,,9.7912E+12,3320,327.04,358
171,회생의 갈림길 :마이클 코넬리 장편소설 ,지은이: 마이클 코넬리 ;옮긴이: 한정아,RHK(알에이치코리아),2024,,9.78893E+12,3840,843.5,357
171,나에게 고맙다:세상에서 가장 소중한 나에게 건네는 인사,전승환 지음,,,,9.79119E+12,,818,357
173,듀얼 브레인 =AI 시대의 실용적 생존 가이드 /Dual brain ,이선 몰릭 지음 ;신동숙 옮김,상상스퀘어,2025,,9.79119E+12,3190,331.5412,356
174,무의식은 어떻게 나를 설계하는가 :나를 살리기도 망치기도 하는 머릿속 독재자 ,데이비드 이글먼 지음 ;김승욱 옮김,RHK(알에이치코리아),2024,,9.78893E+12,3400,511.1813,355
174,철학은 날씨를 바꾼다 :삶을 쓰다듬는 위안의 책 ,서동욱 지음,김영사,2024,,9.78893E+12,3100,104,355
176,단식 존엄사 :의사 딸이 동행한 엄마의 죽음 ,비류잉 지음 ;채안나 옮김,글항아리,2024,,9.79117E+12,3300,510.19,352
177,나는 메트로폴리탄 미술관의 경비원입니다 [큰글자책]:경이로운 세계 속으로 숨어버린 한 남자의 이야기,"패트릭 브링리 지음;김희정,조현주 [공]옮김",,,,9.7889E+12,,848,350
177,찬란한 멸종 :거꾸로 읽는 유쾌한 지구의 역사 ,이정모 지음,다산북스,2024,,9.79113E+12,3400,476.7,350
177,이호선의 나이 들수록,이호선 지음,은행나무,2025,,9.79117E+12,3180,189.2,350
180,(법의학자 유성호의) 유언 노트 :후회 없는 삶을 위한 지침서 ,유성호 지음,21세기북스(북이십일 21세기북스),2025,,9.79117E+12,3100,126.5,349
180,줬으면 그만이지 :아름다운 부자 김장하 취재기 ,김주완 지음,피플파워,2023,,9.79119E+12,3120,338.17099,349
182,스토너 ,지은이: 존 윌리엄스 ;옮긴이: 김승욱,RHK(알에이치코리아),2020,,9.78893E+12,3840,843.5,348
183,풀꽃도 꽃이다 :조정래 장편소설,지은이: 조정래,해냄,2016,2,9.78897E+12,4810,813.62,347
184,그림 그리기가 이토록 쉬울 줄이야 :혼자서 가볍게 시작하는 일상 드로잉 ,이기주 지음,스몰빅미디어,2022,,9.79119E+12,13650,656.2,346
184,나를 소모하지 않는 현명한 태도에 관하여 ,마티아스 뇔케 지음 ;이미옥 옮김,퍼스트펭귄,2024,,9.7912E+12,3190,189.2,346
186,"김형석, 백 년의 지혜 :105세 철학자가 전하는 세기의 인생론 ",김형석 지음,21세기북스(북이십일 21세기북스),2024,,9.79117E+12,3190,199.1,345
187,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9.78897E+12,3830,833.6,344
187,자기만의 집,전경린 (지은이),다산책방,2025,,9.79113E+12,,,344
189,오직 두 사람 :김영하 소설 ,지은이: 김영하,문학동네,2017,,9.78895E+12,3810,813.62,343
190,그녀를 지키다 :장바티스트 앙드레아 장편소설 ,지은이: 장바티스트 앙드레아 ;옮긴이: 정혜용,열린책들,2025,,9.78893E+12,3860,863,342
190,나의 아름다운 이웃 :박완서 짧은 소설 ,지은이: 박완서,작가정신,2019,,9.79116E+12,3810,813.62,342
190,양심 :호모심비우스 ,"글: 최재천,팀최마존",더클래스,2025,,9.7912E+12,3810,818,342
193,어떤 어른 :김소영 에세이 ,지은이: 김소영 ;표지 및 본문 그림: 임진아,사계절(사계절출판사),2024,,9.79117E+12,3810,818,341
194,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,,9.78895E+12,3840,848,339
195,행동하지 않으면 인생은 바뀌지 않는다 :위대한 변화를 이끌어내는 아주 작은 실행의 힘 ,브라이언 트레이시 지음 ;정지현 옮김,현대지성,2024,,9.79114E+12,3190,325.211,338
195,조금 망한 사랑 :김지연 소설 ,지은이: 김지연,문학동네,2024,,9.79114E+12,3810,813.7,338
197,천 개의 파랑 :천선란 장편소설 ,지은이: 천선란,허블,2020,,9.79119E+12,3810,813.7,337
198,내가 틀릴 수도 있습니다 =숲속의 현자가 전하는 마지막 인생수업 /I may be wrong ,비욘 나티코 린데블라드 지음 ;박미경 옮김,다산북스,2022,,9.79113E+12,3100,220.4,336
198,참 좋았더라 :김탁환 장편소설 ,글: 김탁환,남해의봄날,2024,,9.79119E+12,3810,813.62,336
200,만일 내가 인생을 다시 산다면 :벌써 마흔이 된 당신에게 해 주고 싶은 말들 42 ,김혜남 지음,메이븐,2022,,9.79119E+12,3180,199.1,335
